t,S
04-Mar-1974,395.5
05-Mar-1974,394.2
06-Mar-1974,403
07-Mar-1974,408.4
08-Mar-1974,428
11-Mar-1974,429.6
12-Mar-1974,428.9
13-Mar-1974,406.1
14-Mar-1974,409.7
15-Mar-1974,412.6
18-Mar-1974,413
19-Mar-1974,408.1
20-Mar-1974,409.4
21-Mar-1974,404.6
22-Mar-1974,400.9
25-Mar-1974,403.8
26-Mar-1974,401.5
27-Mar-1974,397.8
28-Mar-1974,396.8
29-Mar-1974,399.9
01-Apr-1974,402.1
02-Apr-1974,407.8
03-Apr-1974,418
04-Apr-1974,416.7
05-Apr-1974,418.8
08-Apr-1974,417.5
09-Apr-1974,414.5
10-Apr-1974,414.7
11-Apr-1974,421.1
16-Apr-1974,423.1
17-Apr-1974,424.9
18-Apr-1974,420.9
19-Apr-1974,422.6
22-Apr-1974,423.1
23-Apr-1974,420.1
24-Apr-1974,413.8
25-Apr-1974,416.2
26-Apr-1974,424
29-Apr-1974,423.1
30-Apr-1974,425
02-May-1974,420.1
03-May-1974,422.9
06-May-1974,425.7
07-May-1974,429.8
08-May-1974,429.5
09-May-1974,424.1
10-May-1974,423.5
13-May-1974,416.8
14-May-1974,415
15-May-1974,420.9
16-May-1974,425.2
17-May-1974,424.7
20-May-1974,423.8
21-May-1974,420.9
22-May-1974,422
24-May-1974,423.1
27-May-1974,418
28-May-1974,420.4
29-May-1974,413.9
30-May-1974,408.5
31-May-1974,413.1
04-Jun-1974,412.2
05-Jun-1974,414.8
06-Jun-1974,415.4
07-Jun-1974,414.3
10-Jun-1974,413.7
11-Jun-1974,416.2
12-Jun-1974,412.7
14-Jun-1974,411
18-Jun-1974,406.7
19-Jun-1974,405.3
20-Jun-1974,403.7
21-Jun-1974,400.3
24-Jun-1974,401
25-Jun-1974,406.2
26-Jun-1974,407.9
27-Jun-1974,396.1
28-Jun-1974,397.3
01-Jul-1974,403.5
02-Jul-1974,406
03-Jul-1974,400.9
04-Jul-1974,399.9
05-Jul-1974,394.4
08-Jul-1974,390.5
09-Jul-1974,390.7
10-Jul-1974,392.6
11-Jul-1974,394.1
12-Jul-1974,396.3
15-Jul-1974,394.8
16-Jul-1974,396.4
17-Jul-1974,392
18-Jul-1974,395
19-Jul-1974,390.7
22-Jul-1974,388.7
23-Jul-1974,390
24-Jul-1974,392.3
25-Jul-1974,393.6
26-Jul-1974,391.3
29-Jul-1974,390.5
30-Jul-1974,392.3
31-Jul-1974,395.7
01-Aug-1974,402.7
02-Aug-1974,402.3
05-Aug-1974,398.9
06-Aug-1974,408.3
07-Aug-1974,412
08-Aug-1974,416.1
09-Aug-1974,417.6
12-Aug-1974,414.9
13-Aug-1974,420.3
14-Aug-1974,417.5
15-Aug-1974,413.9
16-Aug-1974,416
19-Aug-1974,418
20-Aug-1974,412.9
21-Aug-1974,411.6
22-Aug-1974,405
23-Aug-1974,405.5
26-Aug-1974,399.7
27-Aug-1974,402.1
28-Aug-1974,396.5
29-Aug-1974,394.3
30-Aug-1974,395.4
02-Sep-1974,399.9
03-Sep-1974,398
04-Sep-1974,388.8
05-Sep-1974,389.6
06-Sep-1974,390.6
09-Sep-1974,388.8
10-Sep-1974,384.2
11-Sep-1974,388.7
12-Sep-1974,389.1
13-Sep-1974,382.3
16-Sep-1974,374.1
17-Sep-1974,380.1
18-Sep-1974,381.8
19-Sep-1974,387.5
20-Sep-1974,388.3
23-Sep-1974,394.2
24-Sep-1974,394.4
25-Sep-1974,390.6
26-Sep-1974,388.4
27-Sep-1974,383.8
30-Sep-1974,376.6
01-Oct-1974,378.2
02-Oct-1974,379.4
03-Oct-1974,374.7
04-Oct-1974,372.8
07-Oct-1974,373.3
08-Oct-1974,380.2
09-Oct-1974,375.4
10-Oct-1974,379.4
11-Oct-1974,376.8
14-Oct-1974,376.1
15-Oct-1974,381.3
16-Oct-1974,381.9
17-Oct-1974,376
18-Oct-1974,378.3
21-Oct-1974,376.6
22-Oct-1974,380.4
23-Oct-1974,380.7
24-Oct-1974,378.9
25-Oct-1974,380.8
28-Oct-1974,380
29-Oct-1974,382
30-Oct-1974,382
31-Oct-1974,384.9
01-Nov-1974,384
04-Nov-1974,378
05-Nov-1974,375
06-Nov-1974,372.3
07-Nov-1974,373.1
08-Nov-1974,378
11-Nov-1974,382.5
12-Nov-1974,380.9
13-Nov-1974,382.3
14-Nov-1974,391.8
15-Nov-1974,393.5
18-Nov-1974,390.1
19-Nov-1974,386.4
21-Nov-1974,388.3
22-Nov-1974,390.4
25-Nov-1974,390.3
26-Nov-1974,396.5
27-Nov-1974,400.3
28-Nov-1974,401.3
29-Nov-1974,401.1
02-Dec-1974,407.8
03-Dec-1974,404.4
04-Dec-1974,406.3
05-Dec-1974,407.1
06-Dec-1974,411.1
09-Dec-1974,412.7
10-Dec-1974,408.7
11-Dec-1974,410.4
12-Dec-1974,408.9
13-Dec-1974,406.9
16-Dec-1974,404.1
17-Dec-1974,402.8
18-Dec-1974,400.4
19-Dec-1974,403.4
20-Dec-1974,402.6
23-Dec-1974,399.1
27-Dec-1974,404.2
30-Dec-1974,401.8
02-Jan-1975,411.2
03-Jan-1975,419.4
06-Jan-1975,420.9
07-Jan-1975,416.2
08-Jan-1975,427.3
09-Jan-1975,430.6
10-Jan-1975,437.2
13-Jan-1975,438.8
14-Jan-1975,430.4
15-Jan-1975,427.9
16-Jan-1975,435.2
17-Jan-1975,439.3
20-Jan-1975,437.4
21-Jan-1975,434.6
22-Jan-1975,431.6
23-Jan-1975,425
24-Jan-1975,432
27-Jan-1975,431.4
28-Jan-1975,438.4
29-Jan-1975,444
30-Jan-1975,444.1
31-Jan-1975,446.6
03-Feb-1975,446.7
04-Feb-1975,444.6
05-Feb-1975,445.4
06-Feb-1975,444.7
07-Feb-1975,446.5
10-Feb-1975,448.5
11-Feb-1975,450.3
12-Feb-1975,448.8
13-Feb-1975,447.1
14-Feb-1975,443.1
17-Feb-1975,447.2
18-Feb-1975,452.6
19-Feb-1975,457.4
20-Feb-1975,461.4
21-Feb-1975,467.1
24-Feb-1975,473.4
25-Feb-1975,477.4
26-Feb-1975,474.9
27-Feb-1975,482.1
28-Feb-1975,488.3
03-Mar-1975,496.3
04-Mar-1975,494.7
05-Mar-1975,486
06-Mar-1975,482.2
07-Mar-1975,488.6
10-Mar-1975,495.5
11-Mar-1975,506.6
12-Mar-1975,506.1
13-Mar-1975,501.1
14-Mar-1975,494.7
17-Mar-1975,490.1
18-Mar-1975,491
19-Mar-1975,485.6
20-Mar-1975,481.8
21-Mar-1975,487.5
24-Mar-1975,486.3
25-Mar-1975,484.4
26-Mar-1975,493.2
27-Mar-1975,499.3
01-Apr-1975,504
02-Apr-1975,507.6
03-Apr-1975,511.5
04-Apr-1975,513.2
07-Apr-1975,517.1
08-Apr-1975,517.6
09-Apr-1975,519.1
10-Apr-1975,526.9
11-Apr-1975,530.3
14-Apr-1975,525
15-Apr-1975,525.9
16-Apr-1975,521.5
17-Apr-1975,518.7
18-Apr-1975,519.8
21-Apr-1975,519
22-Apr-1975,520.8
23-Apr-1975,524.6
24-Apr-1975,520.4
25-Apr-1975,518.7
28-Apr-1975,511.3
29-Apr-1975,513.1
30-Apr-1975,515.6
02-May-1975,518.1
05-May-1975,517.1
06-May-1975,521.2
07-May-1975,518.8
09-May-1975,517.4
12-May-1975,513
13-May-1975,508.5
14-May-1975,502.5
15-May-1975,501.8
16-May-1975,505.5
20-May-1975,502.6
21-May-1975,499.3
22-May-1975,498.5
23-May-1975,494.2
26-May-1975,482.9
27-May-1975,474.1
28-May-1975,467
30-May-1975,480.1
02-Jun-1975,486.8
03-Jun-1975,496.4
04-Jun-1975,488.5
05-Jun-1975,489
06-Jun-1975,494.5
09-Jun-1975,490.2
10-Jun-1975,490.3
11-Jun-1975,486
12-Jun-1975,480.6
13-Jun-1975,475.8
16-Jun-1975,476.7
18-Jun-1975,475.2
19-Jun-1975,479.6
20-Jun-1975,486.7
23-Jun-1975,487.1
24-Jun-1975,484.5
25-Jun-1975,483.9
26-Jun-1975,482.4
27-Jun-1975,483.6
30-Jun-1975,485.1
01-Jul-1975,491.6
02-Jul-1975,497.6
03-Jul-1975,495.9
04-Jul-1975,500.4
07-Jul-1975,507.5
08-Jul-1975,504.8
09-Jul-1975,504.2
10-Jul-1975,509.7
11-Jul-1975,516.2
14-Jul-1975,515.9
15-Jul-1975,518.9
16-Jul-1975,522.4
17-Jul-1975,520.6
18-Jul-1975,516.8
21-Jul-1975,520.7
22-Jul-1975,515.2
23-Jul-1975,508.3
24-Jul-1975,508.9
25-Jul-1975,514.5
28-Jul-1975,517.8
29-Jul-1975,523.2
30-Jul-1975,527.7
31-Jul-1975,531.9
01-Aug-1975,530.5
04-Aug-1975,521.5
05-Aug-1975,521.3
06-Aug-1975,518.3
07-Aug-1975,520.9
08-Aug-1975,521
11-Aug-1975,524.1
12-Aug-1975,529.2
13-Aug-1975,525.3
14-Aug-1975,522.2
15-Aug-1975,516.8
18-Aug-1975,515.9
19-Aug-1975,515.6
20-Aug-1975,508.5
21-Aug-1975,506.8
22-Aug-1975,510.4
25-Aug-1975,506.1
26-Aug-1975,504.5
27-Aug-1975,496.7
28-Aug-1975,498.6
29-Aug-1975,503
01-Sep-1975,496.4
02-Sep-1975,500.7
03-Sep-1975,497
04-Sep-1975,503.9
05-Sep-1975,508.4
08-Sep-1975,512.1
09-Sep-1975,510.4
10-Sep-1975,505.6
11-Sep-1975,504.7
12-Sep-1975,506
15-Sep-1975,503.2
16-Sep-1975,501.7
17-Sep-1975,495.7
18-Sep-1975,493.7
19-Sep-1975,498.5
22-Sep-1975,497.1
23-Sep-1975,492.3
24-Sep-1975,495.1
25-Sep-1975,495.4
26-Sep-1975,494.9
29-Sep-1975,493.3
30-Sep-1975,491.6
01-Oct-1975,496.9
02-Oct-1975,499.3
03-Oct-1975,504.7
06-Oct-1975,509.2
07-Oct-1975,504.8
08-Oct-1975,506.5
09-Oct-1975,509.6
10-Oct-1975,513.2
13-Oct-1975,513.3
14-Oct-1975,515.6
15-Oct-1975,512.6
16-Oct-1975,511.4
17-Oct-1975,512.9
20-Oct-1975,515.6
21-Oct-1975,524.3
22-Oct-1975,525.6
23-Oct-1975,525.7
24-Oct-1975,525.2
27-Oct-1975,525.5
28-Oct-1975,532.5
29-Oct-1975,532.7
30-Oct-1975,533.7
31-Oct-1975,534.3
03-Nov-1975,536.2
04-Nov-1975,536.7
05-Nov-1975,537.2
06-Nov-1975,532.9
07-Nov-1975,533.7
10-Nov-1975,535.7
11-Nov-1975,542.5
12-Nov-1975,542
13-Nov-1975,545.1
14-Nov-1975,545.9
17-Nov-1975,547.4
18-Nov-1975,548.3
20-Nov-1975,544.5
21-Nov-1975,542.5
24-Nov-1975,546.7
25-Nov-1975,554.4
26-Nov-1975,553.8
27-Nov-1975,558.4
28-Nov-1975,561.5
01-Dec-1975,562.3
02-Dec-1975,556.4
03-Dec-1975,552.1
04-Dec-1975,549.8
05-Dec-1975,556.8
08-Dec-1975,553.5
09-Dec-1975,549.3
10-Dec-1975,545.6
11-Dec-1975,547.1
12-Dec-1975,543.5
15-Dec-1975,541.1
16-Dec-1975,546.2
17-Dec-1975,553.9
18-Dec-1975,555.5
19-Dec-1975,556.5
22-Dec-1975,558.6
23-Dec-1975,563.4
29-Dec-1975,566.2
30-Dec-1975,563.2
02-Jan-1976,573.4
05-Jan-1976,578.2
06-Jan-1976,576.9
07-Jan-1976,570.5
08-Jan-1976,569.8
09-Jan-1976,571.5
12-Jan-1976,566.3
13-Jan-1976,565.5
14-Jan-1976,567.9
15-Jan-1976,573.7
16-Jan-1976,566.9
19-Jan-1976,569.5
20-Jan-1976,565.3
21-Jan-1976,559.2
22-Jan-1976,560.4
23-Jan-1976,568.1
26-Jan-1976,569.9
27-Jan-1976,570.3
28-Jan-1976,565.7
29-Jan-1976,565.7
30-Jan-1976,572
02-Feb-1976,570.9
03-Feb-1976,569.2
04-Feb-1976,574.8
05-Feb-1976,575.3
06-Feb-1976,577.7
09-Feb-1976,573.3
10-Feb-1976,573
11-Feb-1976,572.7
12-Feb-1976,571.4
13-Feb-1976,568.6
16-Feb-1976,570.1
17-Feb-1976,574.9
18-Feb-1976,573.1
19-Feb-1976,572.8
20-Feb-1976,574.1
23-Feb-1976,576.9
24-Feb-1976,577.4
25-Feb-1976,574.8
26-Feb-1976,569.5
27-Feb-1976,567.8
01-Mar-1976,569
02-Mar-1976,574.8
03-Mar-1976,576
04-Mar-1976,576.3
05-Mar-1976,578.9
08-Mar-1976,575.3
09-Mar-1976,577.9
10-Mar-1976,586.2
11-Mar-1976,593.1
12-Mar-1976,592.2
15-Mar-1976,587.3
16-Mar-1976,590.1
17-Mar-1976,593.8
18-Mar-1976,586.4
19-Mar-1976,583.4
22-Mar-1976,589.6
23-Mar-1976,588.4
24-Mar-1976,587.9
25-Mar-1976,585.7
26-Mar-1976,583.9
29-Mar-1976,586.8
30-Mar-1976,587
31-Mar-1976,583.7
01-Apr-1976,582.2
02-Apr-1976,581.7
05-Apr-1976,580.9
06-Apr-1976,576.9
07-Apr-1976,571.1
08-Apr-1976,570.7
09-Apr-1976,570.6
12-Apr-1976,568.4
13-Apr-1976,569.7
14-Apr-1976,574
15-Apr-1976,578.6
20-Apr-1976,577.4
21-Apr-1976,574.6
22-Apr-1976,570.7
23-Apr-1976,567.7
26-Apr-1976,563.6
27-Apr-1976,561.5
28-Apr-1976,552.5
29-Apr-1976,553.9
30-Apr-1976,547.3
03-May-1976,549.3
04-May-1976,553.7
05-May-1976,558.9
06-May-1976,549.2
07-May-1976,547.7
10-May-1976,545.7
11-May-1976,549.1
12-May-1976,549.1
13-May-1976,537.3
14-May-1976,539.4
17-May-1976,546
18-May-1976,546.4
19-May-1976,540.8
20-May-1976,534.9
21-May-1976,531.4
24-May-1976,535.5
25-May-1976,526.2
26-May-1976,527.6
28-May-1976,532.3
31-May-1976,542.4
01-Jun-1976,543.1
02-Jun-1976,534.7
03-Jun-1976,536.6
04-Jun-1976,539
08-Jun-1976,536.6
09-Jun-1976,533.9
10-Jun-1976,535.2
11-Jun-1976,537.7
14-Jun-1976,533.5
15-Jun-1976,532.1
16-Jun-1976,534.2
18-Jun-1976,540.8
21-Jun-1976,543.9
22-Jun-1976,547.1
23-Jun-1976,543.6
24-Jun-1976,547.5
25-Jun-1976,546.8
28-Jun-1976,543.7
29-Jun-1976,543
30-Jun-1976,542.3
01-Jul-1976,537.5
02-Jul-1976,532.6
05-Jul-1976,529.5
06-Jul-1976,536.5
07-Jul-1976,535.2
08-Jul-1976,529.7
09-Jul-1976,529.5
12-Jul-1976,529.7
13-Jul-1976,528.8
14-Jul-1976,529.1
15-Jul-1976,536.7
16-Jul-1976,533.8
19-Jul-1976,533.5
20-Jul-1976,535.3
21-Jul-1976,539.7
22-Jul-1976,545.5
23-Jul-1976,543.4
26-Jul-1976,538.9
27-Jul-1976,539.1
28-Jul-1976,538.3
29-Jul-1976,532
30-Jul-1976,534
02-Aug-1976,529.3
03-Aug-1976,524.3
04-Aug-1976,532.5
05-Aug-1976,528.9
06-Aug-1976,527.6
09-Aug-1976,523.5
10-Aug-1976,525.8
11-Aug-1976,531
12-Aug-1976,531.4
13-Aug-1976,538.8
16-Aug-1976,539.7
17-Aug-1976,541.4
18-Aug-1976,542.3
19-Aug-1976,537.4
20-Aug-1976,536.1
23-Aug-1976,536.7
24-Aug-1976,534.6
25-Aug-1976,526.1
26-Aug-1976,528.5
27-Aug-1976,525.9
30-Aug-1976,526.6
31-Aug-1976,530.3
01-Sep-1976,527.9
02-Sep-1976,535.4
03-Sep-1976,536.9
06-Sep-1976,536.5
07-Sep-1976,538.7
08-Sep-1976,539.4
09-Sep-1976,533.5
10-Sep-1976,530.3
13-Sep-1976,530.3
14-Sep-1976,530.9
15-Sep-1976,529.9
16-Sep-1976,528.8
17-Sep-1976,526
20-Sep-1976,529.9
21-Sep-1976,535.2
22-Sep-1976,541.1
23-Sep-1976,537.3
24-Sep-1976,536.7
27-Sep-1976,533.7
28-Sep-1976,533.2
29-Sep-1976,530.4
30-Sep-1976,531.1
01-Oct-1976,534
04-Oct-1976,524.1
05-Oct-1976,525.2
06-Oct-1976,516.1
07-Oct-1976,517.5
08-Oct-1976,513.4
11-Oct-1976,502.6
12-Oct-1976,495.1
13-Oct-1976,497
14-Oct-1976,502.5
15-Oct-1976,493.3
18-Oct-1976,491.5
19-Oct-1976,496
20-Oct-1976,502.1
21-Oct-1976,500.7
22-Oct-1976,494.7
25-Oct-1976,490
26-Oct-1976,494.2
27-Oct-1976,494.1
28-Oct-1976,486.7
29-Oct-1976,487.4
01-Nov-1976,489.5
02-Nov-1976,499.4
03-Nov-1976,495.6
04-Nov-1976,504.9
05-Nov-1976,510.3
08-Nov-1976,502.8
09-Nov-1976,505.7
10-Nov-1976,508.2
11-Nov-1976,507.5
12-Nov-1976,505.2
15-Nov-1976,498
16-Nov-1976,502
18-Nov-1976,500
19-Nov-1976,503.5
22-Nov-1976,505.5
23-Nov-1976,513.4
24-Nov-1976,511.7
25-Nov-1976,508.1
26-Nov-1976,510.2
29-Nov-1976,515.6
30-Nov-1976,509.5
01-Dec-1976,508.6
02-Dec-1976,507
03-Dec-1976,508.6
06-Dec-1976,510.2
07-Dec-1976,512.7
08-Dec-1976,509.6
09-Dec-1976,509.3
10-Dec-1976,509.2
13-Dec-1976,506.7
14-Dec-1976,503.4
15-Dec-1976,505.4
16-Dec-1976,502.8
17-Dec-1976,505.9
20-Dec-1976,504
21-Dec-1976,502.5
22-Dec-1976,507.5
23-Dec-1976,507.6
27-Dec-1976,506.9
28-Dec-1976,510.9
29-Dec-1976,509.5
30-Dec-1976,509
03-Jan-1977,515.3
04-Jan-1977,520.7
05-Jan-1977,518.1
06-Jan-1977,516.6
07-Jan-1977,523.9
10-Jan-1977,526.6
11-Jan-1977,526.1
12-Jan-1977,520.5
13-Jan-1977,520.3
14-Jan-1977,519.5
17-Jan-1977,517.7
18-Jan-1977,513.8
19-Jan-1977,514.2
20-Jan-1977,510.8
21-Jan-1977,507.9
24-Jan-1977,506.2
25-Jan-1977,506.4
26-Jan-1977,511.7
27-Jan-1977,510.8
28-Jan-1977,513.8
31-Jan-1977,512.3
01-Feb-1977,515.2
02-Feb-1977,519.2
03-Feb-1977,515.6
04-Feb-1977,516.7
07-Feb-1977,516.5
08-Feb-1977,515.3
09-Feb-1977,515.5
10-Feb-1977,512.3
11-Feb-1977,510.6
14-Feb-1977,507.6
15-Feb-1977,508.7
16-Feb-1977,505.2
17-Feb-1977,501.3
18-Feb-1977,501.5
21-Feb-1977,499.9
22-Feb-1977,500.2
23-Feb-1977,501.8
24-Feb-1977,501.4
25-Feb-1977,498.4
28-Feb-1977,496.2
01-Mar-1977,497.1
02-Mar-1977,500.3
03-Mar-1977,499.9
04-Mar-1977,501.9
07-Mar-1977,498.6
08-Mar-1977,497.1
09-Mar-1977,493.9
10-Mar-1977,491.4
11-Mar-1977,492.9
14-Mar-1977,498.1
15-Mar-1977,501.7
16-Mar-1977,503.1
17-Mar-1977,500.9
18-Mar-1977,506.5
21-Mar-1977,506.6
22-Mar-1977,504.5
23-Mar-1977,509.1
24-Mar-1977,510
25-Mar-1977,509.4
28-Mar-1977,507.4
29-Mar-1977,510.1
30-Mar-1977,509.3
31-Mar-1977,509.8
01-Apr-1977,512.6
04-Apr-1977,513.9
05-Apr-1977,512
06-Apr-1977,514
07-Apr-1977,514.6
12-Apr-1977,518.2
13-Apr-1977,524.4
14-Apr-1977,526.4
15-Apr-1977,532
18-Apr-1977,537.5
19-Apr-1977,535.1
20-Apr-1977,545.1
21-Apr-1977,550
22-Apr-1977,550.2
25-Apr-1977,546.5
26-Apr-1977,538.5
27-Apr-1977,543.3
28-Apr-1977,548.5
29-Apr-1977,551.9
02-May-1977,553.3
03-May-1977,554.1
04-May-1977,550.1
05-May-1977,541.2
06-May-1977,544.2
09-May-1977,545.9
10-May-1977,549.3
11-May-1977,551.1
12-May-1977,545.1
13-May-1977,541.7
16-May-1977,535.4
17-May-1977,541
18-May-1977,544.4
20-May-1977,543.5
23-May-1977,541.6
24-May-1977,536.3
25-May-1977,541.4
26-May-1977,541.5
27-May-1977,544.4
31-May-1977,539.9
01-Jun-1977,535.7
02-Jun-1977,531.2
03-Jun-1977,531.7
06-Jun-1977,535.9
07-Jun-1977,531.3
08-Jun-1977,533.5
10-Jun-1977,532.8
13-Jun-1977,533.4
14-Jun-1977,536.1
15-Jun-1977,539.8
16-Jun-1977,535.8
20-Jun-1977,532
21-Jun-1977,528.4
22-Jun-1977,529.8
23-Jun-1977,529.5
24-Jun-1977,526.4
27-Jun-1977,525.9
28-Jun-1977,528.2
29-Jun-1977,524.7
30-Jun-1977,524.9
01-Jul-1977,529
04-Jul-1977,534
05-Jul-1977,538.1
06-Jul-1977,534.9
07-Jul-1977,530.6
08-Jul-1977,534.2
11-Jul-1977,532
12-Jul-1977,533.6
13-Jul-1977,534.7
14-Jul-1977,534.1
15-Jul-1977,534.8
18-Jul-1977,532.4
19-Jul-1977,532
20-Jul-1977,532.3
21-Jul-1977,529.3
22-Jul-1977,531
25-Jul-1977,529.7
26-Jul-1977,529.4
27-Jul-1977,528.4
28-Jul-1977,527.9
29-Jul-1977,530.3
01-Aug-1977,534
02-Aug-1977,539.6
03-Aug-1977,539.4
04-Aug-1977,541.2
05-Aug-1977,544.6
08-Aug-1977,546.2
09-Aug-1977,543.5
10-Aug-1977,541.4
11-Aug-1977,546
12-Aug-1977,549.4
15-Aug-1977,552.5
16-Aug-1977,552.2
17-Aug-1977,553.8
18-Aug-1977,554.1
19-Aug-1977,551.8
22-Aug-1977,546.1
23-Aug-1977,547.5
24-Aug-1977,549.4
25-Aug-1977,549.3
26-Aug-1977,546.5
29-Aug-1977,542.6
30-Aug-1977,541.5
31-Aug-1977,540.9
01-Sep-1977,544.7
02-Sep-1977,546.4
05-Sep-1977,549.4
06-Sep-1977,552.3
07-Sep-1977,549.1
08-Sep-1977,546.7
09-Sep-1977,542.3
12-Sep-1977,543.5
13-Sep-1977,546.5
14-Sep-1977,545.4
15-Sep-1977,547.3
16-Sep-1977,544.8
19-Sep-1977,540.4
20-Sep-1977,536.9
21-Sep-1977,536.1
22-Sep-1977,533.6
23-Sep-1977,537.4
26-Sep-1977,534.5
27-Sep-1977,538.3
28-Sep-1977,542.6
29-Sep-1977,542
30-Sep-1977,541.3
03-Oct-1977,538.7
04-Oct-1977,543
05-Oct-1977,542.9
06-Oct-1977,546.4
07-Oct-1977,547
10-Oct-1977,549.4
11-Oct-1977,554.1
12-Oct-1977,552.9
13-Oct-1977,548.9
14-Oct-1977,549.4
17-Oct-1977,548.6
18-Oct-1977,554.2
19-Oct-1977,552.6
20-Oct-1977,552.1
21-Oct-1977,552.5
24-Oct-1977,551.5
25-Oct-1977,547.5
26-Oct-1977,546.9
27-Oct-1977,550.5
28-Oct-1977,551.3
31-Oct-1977,554.2
01-Nov-1977,556.4
02-Nov-1977,557
03-Nov-1977,559.6
04-Nov-1977,558.8
07-Nov-1977,557.4
08-Nov-1977,555.1
09-Nov-1977,556.2
10-Nov-1977,559.3
11-Nov-1977,563.4
14-Nov-1977,562.3
15-Nov-1977,564.9
17-Nov-1977,567.6
18-Nov-1977,567.6
21-Nov-1977,563.9
22-Nov-1977,561.5
23-Nov-1977,562.2
24-Nov-1977,560.5
25-Nov-1977,558.8
28-Nov-1977,557.5
29-Nov-1977,557.7
30-Nov-1977,557.5
01-Dec-1977,560.3
02-Dec-1977,562.8
05-Dec-1977,558.4
06-Dec-1977,551.5
07-Dec-1977,551.5
08-Dec-1977,552.7
09-Dec-1977,555.4
12-Dec-1977,552.6
13-Dec-1977,548.5
14-Dec-1977,544.9
15-Dec-1977,547.1
16-Dec-1977,547.3
19-Dec-1977,543.4
20-Dec-1977,538
21-Dec-1977,543.5
22-Dec-1977,548.9
23-Dec-1977,552.1
27-Dec-1977,554.1
28-Dec-1977,550.7
29-Dec-1977,549.3
02-Jan-1978,551.5
03-Jan-1978,551.1
04-Jan-1978,547.9
05-Jan-1978,555.3
06-Jan-1978,555.7
09-Jan-1978,555.1
10-Jan-1978,552.4
11-Jan-1978,553.8
12-Jan-1978,552.9
13-Jan-1978,555.7
16-Jan-1978,558
17-Jan-1978,562.7
18-Jan-1978,562.4
19-Jan-1978,559.7
20-Jan-1978,561.5
23-Jan-1978,562.1
24-Jan-1978,560.9
25-Jan-1978,561.2
26-Jan-1978,556.7
27-Jan-1978,555.6
30-Jan-1978,551.4
31-Jan-1978,549.4
01-Feb-1978,552.6
02-Feb-1978,555.9
03-Feb-1978,558
06-Feb-1978,558.7
07-Feb-1978,558.9
08-Feb-1978,559.6
09-Feb-1978,559.3
10-Feb-1978,563.1
13-Feb-1978,561.8
14-Feb-1978,557.9
15-Feb-1978,560.5
16-Feb-1978,562
17-Feb-1978,561.1
20-Feb-1978,560.6
21-Feb-1978,560.7
22-Feb-1978,562.8
23-Feb-1978,562.2
24-Feb-1978,559.6
27-Feb-1978,558.6
28-Feb-1978,552.9
01-Mar-1978,551
02-Mar-1978,552.6
03-Mar-1978,554.2
06-Mar-1978,553.6
07-Mar-1978,553.3
08-Mar-1978,555.4
09-Mar-1978,556
10-Mar-1978,556.2
13-Mar-1978,556.5
14-Mar-1978,551.2
15-Mar-1978,545.3
16-Mar-1978,545.4
17-Mar-1978,548.2
20-Mar-1978,550
21-Mar-1978,551.5
22-Mar-1978,549.6
23-Mar-1978,551.9
28-Mar-1978,548.7
29-Mar-1978,548.3
30-Mar-1978,547
31-Mar-1978,549.7
03-Apr-1978,551.3
04-Apr-1978,555.7
05-Apr-1978,556.7
06-Apr-1978,556.3
07-Apr-1978,555
10-Apr-1978,555.6
11-Apr-1978,554.5
12-Apr-1978,553.1
13-Apr-1978,550
14-Apr-1978,549.2
17-Apr-1978,544.6
18-Apr-1978,541
19-Apr-1978,540.7
20-Apr-1978,538.8
21-Apr-1978,536.7
24-Apr-1978,531.5
25-Apr-1978,530
26-Apr-1978,531.9
27-Apr-1978,531
28-Apr-1978,532.1
02-May-1978,532.7
03-May-1978,534.6
05-May-1978,534.9
08-May-1978,534.5
09-May-1978,535.9
10-May-1978,534
11-May-1978,532.6
12-May-1978,529.6
16-May-1978,525
17-May-1978,528.4
18-May-1978,530.5
19-May-1978,534.4
22-May-1978,533.6
23-May-1978,536.6
24-May-1978,532.6
26-May-1978,532.3
29-May-1978,536
30-May-1978,541.1
31-May-1978,545.5
01-Jun-1978,544.7
02-Jun-1978,547.3
05-Jun-1978,545.6
06-Jun-1978,546.8
07-Jun-1978,561.4
08-Jun-1978,551.6
09-Jun-1978,551.1
12-Jun-1978,551
13-Jun-1978,551.1
14-Jun-1978,556.7
15-Jun-1978,556
16-Jun-1978,558.3
19-Jun-1978,558.2
20-Jun-1978,560.2
21-Jun-1978,555.8
22-Jun-1978,551.1
23-Jun-1978,552.3
26-Jun-1978,548.4
27-Jun-1978,551.7
28-Jun-1978,553.1
29-Jun-1978,555.8
30-Jun-1978,553
03-Jul-1978,558.1
04-Jul-1978,556.3
05-Jul-1978,552.6
06-Jul-1978,556.8
07-Jul-1978,561.4
10-Jul-1978,561.2
11-Jul-1978,556.8
12-Jul-1978,554.2
13-Jul-1978,556.6
14-Jul-1978,558.6
17-Jul-1978,561.6
18-Jul-1978,569.2
19-Jul-1978,571.9
20-Jul-1978,574.8
21-Jul-1978,575.3
24-Jul-1978,570.6
25-Jul-1978,575.9
26-Jul-1978,580.8
27-Jul-1978,582
28-Jul-1978,582.4
31-Jul-1978,582.1
01-Aug-1978,578.4
02-Aug-1978,576.9
03-Aug-1978,573
04-Aug-1978,569.8
07-Aug-1978,568.3
08-Aug-1978,572.2
